id	title	price_pc	benefit_price	normal_price	link	mobile_link	image_link	add_image_link	category_name1	category_name2	category_name3	category_name4	naver_category	brand	brand_certification	maker	origin	search_tag	shipping	attribute	gender
MAT240513040_PGE_IRE	[출발확정] 도쿄/시즈오카/하코네/오다이바 BEST 3/4일	1059000			https://ire.modetour.co.kr/product-common/6662?type=group	https://m-ire.modetour.co.kr/product-common/6662?type=group	https://img.modetour.com/eagle/photoimg/10697/rfile/636867967975798024.jpg		여가/생활편의	해외여행	해외패키지/기타	서울출발 도쿄/시즈오카/하코네/닛꼬 2박3일	50007257	모두투어	Y	이레투어클럽	대한민국	짐싸서바로나떠나요|출발확정|집중모객|동경|MD특가|반짝특가|가볍게 떠나요	0	짐싸서바로나떠나요^출발확정^집중모객^동경^MD특가^반짝특가^가볍게^떠나요	남녀공용
MAT230810037_PGE_IRE	[베스트셀러] 도쿄 (1일자유) 패키지 3/4일 [낭만의 도시 도쿄를 디자인 할 시간]	959000			https://ire.modetour.co.kr/product-common/24?type=group	https://m-ire.modetour.co.kr/product-common/24?type=group	https://img.modetour.com/eagle/photoimg/12054/rfile/636867969038598813.jpg		여가/생활편의	해외여행	해외패키지/기타	서울출발 도쿄/요코하마/하코네/닛꼬 2박3일	50007257	모두투어	Y	이레투어클럽	대한민국	세미패키지|1일자유|여유만끽|나만의 일정 만들기|선택관광|하코네투어|동경시내투어|디즈니랜드|원데이패스	0	세미패키지^1일자유^여유만끽^나만의^일정^만들기^선택관광^하코네투어^동경시내투어^디즈니랜드^원데이패스	남녀공용
MAT250110035_PGE_IRE	[도쿄 & 온천] 도쿄/하코네/후지산/기누가와/쿠사츠 온천 패키지 3/4일	979000			https://ire.modetour.co.kr/product-common/17764?type=group	https://m-ire.modetour.co.kr/product-common/17764?type=group	https://img.modetour.com/eagle/photoimg/10697/rfile/638763361456486370.jpg		여가/생활편의	해외여행	해외패키지/기타	서울출발 도쿄/시즈오카/하코네 2박3일	50007257	모두투어	Y	이레투어클럽	대한민국	하코네|후지산|후지산뷰포인트|후지산픽|하코네 공원|유람선|오시노핫카이|온천호텔|온천욕|온천	0	하코네^후지산^후지산뷰포인트^후지산픽^하코네^공원^유람선^오시노핫카이^온천호텔^온천욕^온천	남녀공용
MAT250402065_PGE_IRE	[홈쇼핑인기상품][시그니처] 도쿄/하코네/후지산/닛코 온천 3/4일 (온천의품격/3大특식/일루미네이션)	1249000			https://ire.modetour.co.kr/product-common/22279?type=group	https://m-ire.modetour.co.kr/product-common/22279?type=group	https://img.modetour.com/eagle/photoimg/10697/rfile/636867967980808311.jpg		여가/생활편의	해외여행	해외패키지/기타	서울출발 도쿄/도쿄 (하네다)/요코하마/하코네/닛꼬 3박4일	50007257	모두투어	Y	이레투어클럽	대한민국	시그니처|고품격|스페셜|프리미엄|3박4일|가족여행|하코네|온천|3대온천|2박3일	0	시그니처^고품격^스페셜^프리미엄^3박4일^가족여행^하코네^온천^3대온천^2박3일^온천욕	남녀공용
MAT230810039_PGE_IRE	도쿄 패키지의 정석 3/4일 [도쿄/후지산/하코네]	979000			https://ire.modetour.co.kr/product-common/26?type=group	https://m-ire.modetour.co.kr/product-common/26?type=group	https://img.modetour.com/eagle/photoimg/70625/rfile/638423839153436228.jpg		여가/생활편의	해외여행	해외패키지/기타	서울출발 도쿄/요코하마/하코네 2박3일	50007257	모두투어	Y	이레투어클럽	대한민국	전일관광|가마쿠라|닛코|요코하마|도쿄|하코네|후지산|오다이바|3박4일	0	전일관광^가마쿠라^닛코^요코하마^도쿄^하코네^후지산^오다이바^3박4일	남녀공용
MAT251226027_PGE_IRE	[4명부터출발가능] 낭만의 도시 도쿄 (1일자유) 패키지 3/4일 [도쿄, 하루는 네 거야!]	979000			https://ire.modetour.co.kr/product-common/34389?type=group	https://m-ire.modetour.co.kr/product-common/34389?type=group	https://img.modetour.com/eagle/photoimg/79606/rfile/638580342273689336.jpg		여가/생활편의	해외여행	해외패키지/기타	서울출발 도쿄/요코하마/하코네 2박3일	50007257	모두투어	Y	이레투어클럽	대한민국	세미패키지|1일자유|여유만끽|나만의 일정 만들기|선택관광|하코네투어|동경시내투어|디즈니랜드|원데이패스	0	세미패키지^1일자유^여유만끽^나만의^일정^만들기^선택관광^하코네투어^동경시내투어^디즈니랜드^원데이패스	남녀공용
MAT241007004_PGE_IRE	[테마파크PICK]도쿄 디즈니(준특급호텔+포켓몬센터+송영버스or대중교통)패키지 3/4일	1379000			https://ire.modetour.co.kr/product-common/12197?type=group	https://m-ire.modetour.co.kr/product-common/12197?type=group	https://img.modetour.com/eagle/photoimg/10567/rfile/636178282209219396.jpg		여가/생활편의	해외여행	해외패키지/기타	서울출발 도쿄 3박4일	50007257	모두투어	Y	이레투어클럽	대한민국	도쿄관광|도쿄디즈니랜드|도쿄디즈니씨|포켓몬센터|가족여행|아이동반|여름방학|겨울방학|해리포터|철도박물관	0	도쿄관광^도쿄디즈니랜드^도쿄디즈니씨^포켓몬센터^가족여행^아이동반^여름방학^겨울방학^해리포터^철도박물관^가와고에^가이드동반	남녀공용
MAT240821047_PGE_IRE	[내가 그리는 도쿄] 자유일정 도쿄 3/4일 [특가부터 고품격까지]	699000			https://ire.modetour.co.kr/product-common/10687?type=group	https://m-ire.modetour.co.kr/product-common/10687?type=group	https://img.modetour.com/eagle/photoimg/79514/rfile/638575865622129793.jpg		여가/생활편의	해외여행	해외패키지/기타	서울출발 도쿄/나리타/도쿄 (하네다)/요코하마/하코네 2박3일	50007257	모두투어	Y	이레투어클럽	대한민국	신주쿠|항공+호텔|에어텔|자유여행|도쿄|하코네|오다이바|하라주쿠	0	신주쿠^항공+호텔^에어텔^자유여행^도쿄^하코네^오다이바^하라주쿠	남녀공용
MAT240814009_PGE_IRE	[시그니처] 도쿄/후지산/가오고에/닛코 3/4일 [고품격/베스트셀러]	1209000			https://ire.modetour.co.kr/product-common/10497?type=group	https://m-ire.modetour.co.kr/product-common/10497?type=group	https://img.modetour.com/eagle/photoimg/10562/rfile/638213041996240222.jpg		여가/생활편의	해외여행	해외패키지/기타	서울출발 도쿄/도쿄 (하네다)/요코하마/하코네/닛꼬 2박3일	50007257	모두투어	Y	이레투어클럽	대한민국	시그니처|고품격|스페셜|프리미엄|3박4일|디즈니랜드|테마파크|가족여행|닛코|하코네	0	시그니처^고품격^스페셜^프리미엄^3박4일^디즈니랜드^테마파크^가족여행^닛코^하코네^온천^3대온천	남녀공용
MAT251218022_PGE_IRE	[낭만가득 가마쿠라] 도쿄/요코하마/가마쿠라 3/4일	1159000			https://ire.modetour.co.kr/product-common/34205?type=group	https://m-ire.modetour.co.kr/product-common/34205?type=group	https://img.modetour.com/eagle/photoimg/61382/rfile/638575163486187238.jpg		여가/생활편의	해외여행	해외패키지/기타	서울출발 도쿄/요코하마 2박3일	50007257	모두투어	Y	이레투어클럽	대한민국	도쿄|요코하마|가마쿠라|슬램덩크|낭만여행	0	도쿄^요코하마^가마쿠라^슬램덩크^낭만여행	남녀공용
MAT260120023_PGE_IRE	[시즈오카 직항전세기] 시즈오카 에어텔 3박4일	299000			https://ire.modetour.co.kr/product-common/35504?type=group	https://m-ire.modetour.co.kr/product-common/35504?type=group	https://img.modetour.com/eagle/photoimg/37466/rfile/638442809256108857.jpg		여가/생활편의	해외여행	해외패키지/기타	부산출발 도쿄/기획전/시즈오카/하코네 2박3일	50007257	모두투어	Y	이레투어클럽	대한민국	3박4일|전세기|부산출발|시즈오카|후지산|하코네|자유여행|에어텔	0	3박4일^전세기^부산출발^시즈오카^후지산^하코네^자유여행^에어텔	남녀공용
MAT250220029_PGE_IRE	[부산출발] 도쿄 자유여행 3일	649000			https://ire.modetour.co.kr/product-common/20578?type=group	https://m-ire.modetour.co.kr/product-common/20578?type=group	https://img.modetour.com/eagle/photoimg/77544/rfile/638544975126677958.jpg		여가/생활편의	해외여행	해외패키지/기타	부산출발 도쿄 2박3일	50007257	모두투어	Y	이레투어클럽	대한민국	시내호텔|에어텔|자유여행|도쿄	0	시내호텔^에어텔^자유여행^도쿄	남녀공용
MAT250826007_PGE_IRE	[부산출발] 동경 자유여행 3/4일	649000			https://ire.modetour.co.kr/product-common/29257?type=group	https://m-ire.modetour.co.kr/product-common/29257?type=group	https://img.modetour.com/eagle/photoimg/12054/rfile/638877548432425673.jpg		여가/생활편의	해외여행	해외패키지/기타	부산출발 도쿄/기획전 3박4일	50007257	모두투어	Y	이레투어클럽	대한민국	부산출발|도쿄|진에어|패키지|에어텔|제주항공|에어부산|티웨이	0	부산출발^도쿄^진에어^패키지^에어텔^제주항공^에어부산^티웨이	남녀공용
MAT251124074_PGE_IRE	[아침출발][시즈오카_자유4일] 소도시 시즈오카 자유여행 4일 (세미더블3박/3성급/시즈오카역 인근)	699000			https://ire.modetour.co.kr/product-common/33116?type=group	https://m-ire.modetour.co.kr/product-common/33116?type=group	https://img.modetour.com/eagle/photoimg/37466/rfile/638442809256108857.jpg		여가/생활편의	해외여행	해외패키지/기타	서울출발 기획전/시즈오카 3박4일	50007257	모두투어	Y	이레투어클럽	대한민국	시즈오카|자유여행|3박4일|항공포함|호텔3박포함|여행자보험포함	0	시즈오카^자유여행^3박4일^항공포함^호텔3박포함^여행자보험포함	남녀공용
MAT250311038_PGE_IRE	[부산출발] 동경 1~2일 자유 패키지 3/4일	779000			https://ire.modetour.co.kr/product-common/21291?type=group	https://m-ire.modetour.co.kr/product-common/21291?type=group	https://img.modetour.com/eagle/photoimg/18601/rfile/638575176277219587.jpg		여가/생활편의	해외여행	해외패키지/기타	부산출발 도쿄 2박3일	50007257	모두투어	Y	이레투어클럽	대한민국	부산출발|나리타|도쿄|동경|1일자유	0	부산출발^나리타^도쿄^동경^1일자유	남녀공용
MAT240712043_PGE_IRE	[부산출발] 동경 시내 패키지 3/4일 🌆	779000			https://ire.modetour.co.kr/product-common/9406?type=group	https://m-ire.modetour.co.kr/product-common/9406?type=group	https://img.modetour.com/eagle/photoimg/23502/rfile/638213043023362128.jpg		여가/생활편의	해외여행	해외패키지/기타	부산출발 도쿄/하코네 2박3일	50007257	모두투어	Y	이레투어클럽	대한민국	부산출발|나리타|도쿄|동경	0	부산출발^나리타^도쿄^동경	남녀공용
MAT240910033_PGE_IRE	도쿄 시내호텔 (나리타) 에어텔 3일	799900			https://ire.modetour.co.kr/product-common/11549?type=group	https://m-ire.modetour.co.kr/product-common/11549?type=group	https://img.modetour.com/eagle/photoimg/58582/rfile/636669933409767911.jpg		여가/생활편의	해외여행	해외패키지/기타	대구출발 도쿄 2박3일	50007257	모두투어	Y	이레투어클럽	대한민국	나리타|아카바네|아사쿠사	0	나리타^아카바네^아사쿠사	남녀공용
MAT240712042_PGE_IRE	[부산출발] 동경 온천♨패키지 3/4일	849000			https://ire.modetour.co.kr/product-common/9405?type=group	https://m-ire.modetour.co.kr/product-common/9405?type=group	https://img.modetour.com/eagle/photoimg/23486/rfile/635380905516544368.jpg		여가/생활편의	해외여행	해외패키지/기타	부산출발 도쿄/요코하마/하코네 2박3일	50007257	모두투어	Y	이레투어클럽	대한민국	부산출발|제주항공|도쿄|동경	0	부산출발^제주항공^도쿄^동경	남녀공용
MAT250312023_PGE_IRE	[부산출발] 후지산🗻관광 3/4일	849000			https://ire.modetour.co.kr/product-common/21325?type=group	https://m-ire.modetour.co.kr/product-common/21325?type=group	https://img.modetour.com/eagle/photoimg/39119/rfile/638803076390626535.jpg		여가/생활편의	해외여행	해외패키지/기타	부산출발 도쿄/하코네 2박3일	50007257	모두투어	Y	이레투어클럽	대한민국	부산출발|도쿄|동경|후지산	0	부산출발^도쿄^동경^후지산	남녀공용
MAT250813003_PGE_IRE	도쿄 시내호텔(신주쿠) 에어텔 3일	849900			https://ire.modetour.co.kr/product-common/28682?type=group	https://m-ire.modetour.co.kr/product-common/28682?type=group	https://img.modetour.com/eagle/photoimg/18599/rfile/638575168322096082.jpg		여가/생활편의	해외여행	해외패키지/기타	대구출발 도쿄 2박3일	50007257	모두투어	Y	이레투어클럽	대한민국	도쿄 자유여행|긴자	0	도쿄^자유여행^긴자	남녀공용
MAT240910030_PGE_IRE	도쿄 시내호텔(신주쿠OR긴자) 에어텔 3일	849900			https://ire.modetour.co.kr/product-common/11547?type=group	https://m-ire.modetour.co.kr/product-common/11547?type=group	https://img.modetour.com/eagle/photoimg/21926/rfile/638090356428420285.jpg		여가/생활편의	해외여행	해외패키지/기타	대구출발 도쿄 2박3일	50007257	모두투어	Y	이레투어클럽	대한민국	신주쿠|긴자|자유여행	0	신주쿠^긴자^자유여행	남녀공용
MAT250220028_PGE_IRE	[부산출발] 도쿄 자유여행 4일	859000			https://ire.modetour.co.kr/product-common/20577?type=group	https://m-ire.modetour.co.kr/product-common/20577?type=group	https://img.modetour.com/eagle/photoimg/18603/rfile/638579387941694080.jpg		여가/생활편의	해외여행	해외패키지/기타	부산출발 도쿄 3박4일	50007257	모두투어	Y	이레투어클럽	대한민국	시내호텔|에어텔|자유여행|도쿄	0	시내호텔^에어텔^자유여행^도쿄	남녀공용
MAT250312022_PGE_IRE	[부산출발] 하코네 즐기기 3/4일	869000			https://ire.modetour.co.kr/product-common/21324?type=group	https://m-ire.modetour.co.kr/product-common/21324?type=group	https://img.modetour.com/eagle/photoimg/10565/rfile/638231271962738241.jpg		여가/생활편의	해외여행	해외패키지/기타	부산출발 도쿄/하코네 2박3일	50007257	모두투어	Y	이레투어클럽	대한민국	부산출발|도쿄|하코네|동경	0	부산출발^도쿄^하코네^동경	남녀공용
MAT250321059_PGE_IRE	동경 에어텔 3/4일	889900			https://ire.modetour.co.kr/product-common/21718?type=group	https://m-ire.modetour.co.kr/product-common/21718?type=group	https://img.modetour.com/eagle/photoimg/70983/rfile/638575171625312375.jpg		여가/생활편의	해외여행	해외패키지/기타	제주출발 도쿄 2박3일	50007257	모두투어	Y	이레투어클럽	대한민국	동경|에어텔|자유여행	0	동경^에어텔^자유여행	남녀공용
MAT260120016_PGE_IRE	[시즈오카 직항전세기] 시즈오카 패키지 3일/4일	899000			https://ire.modetour.co.kr/product-common/35497?type=group	https://m-ire.modetour.co.kr/product-common/35497?type=group	https://img.modetour.com/eagle/photoimg/32307/rfile/638877549941817722.jpg		여가/생활편의	해외여행	해외패키지/기타	부산출발 도쿄/기획전/시즈오카/하코네 2박3일	50007257	모두투어	Y	이레투어클럽	대한민국	3박4일|전세기|부산출발|시즈오카|후지산|도쿄|하코네|2박3일	0	3박4일^전세기^부산출발^시즈오카^후지산^도쿄^하코네^2박3일	남녀공용
MAT260114027_PGE_IRE	[힐링 자유여행] 도쿄 에어텔 3일 [도미인 코라쿠엔 온천 호텔 ♨]	899000			https://ire.modetour.co.kr/product-common/35265?type=group	https://m-ire.modetour.co.kr/product-common/35265?type=group	https://img.modetour.com/eagle/photoimg/12054/rfile/636867969038598813.jpg		여가/생활편의	해외여행	해외패키지/기타	서울출발 도쿄 2박3일	50007257	모두투어	Y	이레투어클럽	대한민국	후지산|하코네|가마쿠라|에노시마|요코하마|자유여행|도쿄호텔|도장깨기|먹는데진심|에어텔	0	후지산^하코네^가마쿠라^에노시마^요코하마^자유여행^도쿄호텔^도장깨기^먹는데진심^에어텔^항공+호텔	남녀공용
MAT260409022_PGE_IRE	[내가 그리는 도쿄] 도쿄 에어텔 4일	909000			https://ire.modetour.co.kr/product-common/39962?type=group	https://m-ire.modetour.co.kr/product-common/39962?type=group	https://img.modetour.com/eagle/photoimg/46765/rfile/636057283256790750.jpg		여가/생활편의	해외여행	해외패키지/기타	서울출발 도쿄 3박4일	50007257	모두투어	Y	이레투어클럽	대한민국	도쿄|에어텔|긴자|도쿄호텔|도쿄 온천|도쿄 자유	0	도쿄^에어텔^긴자^도쿄호텔^도쿄^온천^도쿄^자유	남녀공용
MAT260422021_PGE_IRE	[리뷰인증상품][도쿄 & 온천] 도쿄/하코네/후지산 3/4일(고품격/전일관광/3大특식)	979000			https://ire.modetour.co.kr/product-common/40917?type=group	https://m-ire.modetour.co.kr/product-common/40917?type=group	https://img.modetour.com/eagle/photoimg/10697/rfile/636087502754796078.jpg		여가/생활편의	해외여행	해외패키지/기타	서울출발 도쿄/이바라키/시즈오카/하코네/닛꼬/가나가와/후지사와/쿠사츠 2박3일	50007257	모두투어	Y	이레투어클럽	대한민국	하코네|후지산|후지산뷰포인트|후지산픽|하코네 공원|유람선|오시노핫카이|온천호텔|온천욕|온천	0	하코네^후지산^후지산뷰포인트^후지산픽^하코네^공원^유람선^오시노핫카이^온천호텔^온천욕^온천^리뷰인증상품	남녀공용
MAT250813014_PGE_IRE	[특가상품] 동경 패키지 3/4일 (최저가 모음)	999900			https://ire.modetour.co.kr/product-common/28693?type=group	https://m-ire.modetour.co.kr/product-common/28693?type=group	https://img.modetour.com/eagle/photoimg/18601/rfile/636911856045343504.jpg		여가/생활편의	해외여행	해외패키지/기타	대구출발 도쿄 2박3일	50007257	모두투어	Y	이레투어클럽	대한민국	동경|패키지|최저가|특가모음	0	동경^패키지^최저가^특가모음	남녀공용
MAT240919039_PGE_IRE	동경 전일관광OR디즈니 패키지 3/4일 (시내 호텔)	999900			https://ire.modetour.co.kr/product-common/11864?type=group	https://m-ire.modetour.co.kr/product-common/11864?type=group	https://img.modetour.com/eagle/photoimg/18601/rfile/635404983857857002.jpg		여가/생활편의	해외여행	해외패키지/기타	대구출발 도쿄/하코네 2박3일	50007257	모두투어	Y	이레투어클럽	대한민국	디즈니랜드|아사쿠사|하코네|신주쿠	0	디즈니랜드^아사쿠사^하코네^신주쿠	남녀공용
MAT260421027_PGE_IRE	[3만원즉시할인][대구출발] 동경 패키지 3일	1019900			https://ire.modetour.co.kr/product-common/40817?type=group	https://m-ire.modetour.co.kr/product-common/40817?type=group	https://img.modetour.com/eagle/photoimg/10697/rfile/636536971471856177.jpg		여가/생활편의	해외여행	해외패키지/기타	대구출발 도쿄/기획전 2박3일	50007257	모두투어	Y	이레투어클럽	대한민국	후지산|도쿄|동경	0	후지산^도쿄^동경	남녀공용
MAT240919040_PGE_IRE	동경 후지산 핵심관광OR디즈니 3/4일 (온천호텔)	1049900			https://ire.modetour.co.kr/product-common/11865?type=group	https://m-ire.modetour.co.kr/product-common/11865?type=group	https://img.modetour.com/eagle/photoimg/55115/rfile/636537966011497573.jpg		여가/생활편의	해외여행	해외패키지/기타	대구출발 도쿄/요코하마/하코네 2박3일	50007257	모두투어	Y	이레투어클럽	대한민국	신주쿠|오다이바|온천호텔|요코하마|하코네|후지산	0	신주쿠^오다이바^온천호텔^요코하마^하코네^후지산	남녀공용
MAT260211118_PGE_IRE	[6월연휴][도쿄베스트셀러] 도코 패키지 3/4일 [1일자유 OR 도쿄디즈니]	1059000			https://ire.modetour.co.kr/product-common/36439?type=group	https://m-ire.modetour.co.kr/product-common/36439?type=group	https://img.modetour.com/eagle/photoimg/46766/rfile/638610426315554827.jpg		여가/생활편의	해외여행	해외패키지/기타	서울출발 도쿄 3박4일	50007257	모두투어	Y	이레투어클럽	대한민국	1일자유|도쿄디즈니|2박3일|3박4일|도쿄베스트셀러	0	1일자유^도쿄디즈니^2박3일^3박4일^도쿄베스트셀러	남녀공용
MAP260417073_PGE_IRE	[홈쇼핑(데이터)][홈쇼핑][후지산을품은도쿄] 도쿄/하코네/후지산 온천 4일 [프리미엄/온천/쉼이있는도쿄]	1099000			https://ire.modetour.co.kr/product-common/40631?type=group	https://m-ire.modetour.co.kr/product-common/40631?type=group	https://img.modetour.com/eagle/photoimg/10562/rfile/638213041996240222.jpg		여가/생활편의	해외여행	해외패키지/기타	서울출발 도쿄/하코네 3박4일	50007257	모두투어	Y	이레투어클럽	대한민국	시그니처|고품격|스페셜|프리미엄|3박4일|디즈니랜드|가족여행|하코네|온천|3대온천	0	시그니처^고품격^스페셜^프리미엄^3박4일^디즈니랜드^가족여행^하코네^온천^3대온천	남녀공용
MAT240919031_PGE_IRE	동경 핵심관광OR디즈니 패키지 3/4일 (시내 호텔)	1099900			https://ire.modetour.co.kr/product-common/11858?type=group	https://m-ire.modetour.co.kr/product-common/11858?type=group	https://img.modetour.com/eagle/photoimg/39788/rfile/638042016578863139.jpg		여가/생활편의	해외여행	해외패키지/기타	대구출발 도쿄/하코네 2박3일	50007257	모두투어	Y	이레투어클럽	대한민국	디즈니랜드|아사쿠사|오다이바|하코네	0	디즈니랜드^아사쿠사^오다이바^하코네	남녀공용
MAT250116021_PGE_IRE	[청주출발] 도쿄 디즈니랜드 패키지 4일	1169000			https://ire.modetour.co.kr/product-common/18292?type=group	https://m-ire.modetour.co.kr/product-common/18292?type=group	https://img.modetour.com/eagle/photoimg/39788/rfile/638575869197426921.jpg		여가/생활편의	해외여행	해외패키지/기타	청주출발 도쿄/기획전/청주 3박4일	50007257	모두투어	Y	이레투어클럽	대한민국	도쿄관광|도쿄디즈니랜드|도쿄디즈니씨|포켓몬센터|가족여행|아이동반|여름방학|겨울방학|해리포터|산리오랜드	0	도쿄관광^도쿄디즈니랜드^도쿄디즈니씨^포켓몬센터^가족여행^아이동반^여름방학^겨울방학^해리포터^산리오랜드^원데이패스권포함^가이드동반^청주출발^지방출발	남녀공용
MAT260306077_PGE_IRE	[시그니처] 도쿄/후지산/가오고에 3/4일 [고품격/온천]	1209000			https://ire.modetour.co.kr/product-common/38072?type=group	https://m-ire.modetour.co.kr/product-common/38072?type=group	https://img.modetour.com/eagle/photoimg/10697/rfile/638442854763320091.jpg		여가/생활편의	해외여행	해외패키지/기타	서울출발 도쿄/하코네 2박3일	50007257	모두투어	Y	이레투어클럽	대한민국	시그니처|고품격|스페셜|프리미엄|3박4일|디즈니랜드|테마파크|가족여행|하코네|온천	0	시그니처^고품격^스페셜^프리미엄^3박4일^디즈니랜드^테마파크^가족여행^하코네^온천^3대온천	남녀공용
MAT240723090_PGE_IRE	도쿄/후지산 (온천호텔+후지산오합목+전일관광 or 1일자유) 패키지 3/4일	1209000			https://ire.modetour.co.kr/product-common/9763?type=group	https://m-ire.modetour.co.kr/product-common/9763?type=group	https://img.modetour.com/eagle/photoimg/77528/rfile/638423839995705839.jpg		여가/생활편의	해외여행	해외패키지/기타	서울출발 도쿄/시즈오카/하코네 3박4일	50007257	모두투어	Y	이레투어클럽	대한민국	후지산|후지산오합목|후지산뷰맛집|후지산뷰|도쿄여행|도쿄패키지|동경|후지산PICK	0	후지산^후지산오합목^후지산뷰맛집^후지산뷰^도쿄여행^도쿄패키지^동경^후지산PICK	남녀공용
MAT260210017_PGE_IRE	[홈쇼핑인기상품][후지산을품은도쿄] 도쿄/하코네/후지산 [프리미엄/온천/쉼이있는도쿄]	1249000			https://ire.modetour.co.kr/product-common/36203?type=group	https://m-ire.modetour.co.kr/product-common/36203?type=group	https://img.modetour.com/eagle/photoimg/10562/rfile/638213041996240222.jpg		여가/생활편의	해외여행	해외패키지/기타	서울출발 도쿄/하코네 3박4일	50007257	모두투어	Y	이레투어클럽	대한민국	시그니처|고품격|스페셜|프리미엄|3박4일|디즈니랜드|가족여행|하코네|온천|3대온천	0	시그니처^고품격^스페셜^프리미엄^3박4일^디즈니랜드^가족여행^하코네^온천^3대온천	남녀공용
MAT241119029_PGE_IRE	[골프텔/나리타노모리/54홀] 도쿄 나리타 골프 3일 <나리타노모리CC+전일식사포함+2인가능>	1249900			https://ire.modetour.co.kr/product-common/16073?type=group	https://m-ire.modetour.co.kr/product-common/16073?type=group	https://img.modetour.com/eagle/photoimg/70552/rfile/638043777673134072.jpg		여가/생활편의	해외여행	해외패키지/기타	서울출발 도쿄/도쿄 (하네다) 2박3일	50007257	모두투어	Y	이레투어클럽	대한민국	일본골프|나리타골프|나리타노모리|일본겨울골프	0	일본골프^나리타골프^나리타노모리^일본겨울골프	남녀공용
MAT260122007_PGE_IRE	[벚꽃만끽][후지산 한스푼] 도쿄/후지산 온천 4일(전일관광/후지산오합목/로프웨이/유람선탑승포함)	1259000			https://ire.modetour.co.kr/product-common/35577?type=group	https://m-ire.modetour.co.kr/product-common/35577?type=group	https://img.modetour.com/eagle/photoimg/10697/rfile/638763361456486370.jpg		여가/생활편의	해외여행	해외패키지/기타	서울출발 도쿄 3박4일	50007257	모두투어	Y	이레투어클럽	대한민국	도쿄|후지산|하코네|벚꽃|하나미|벚꽃만발|봄	0	도쿄^후지산^하코네^벚꽃^하나미^벚꽃만발^봄	남녀공용
MAT260209030_PGE_IRE	[다색골프/품격/54홀][인천/부산출발] 시즈오카 후지산 클래식 골프 4일<후지클래식/후지에다GC등/2인가능>	1271000			https://ire.modetour.co.kr/product-common/36181?type=group	https://m-ire.modetour.co.kr/product-common/36181?type=group	https://img.modetour.com/eagle/photoimg/88049/rfile/639046727763571568.jpg		여가/생활편의	해외여행	해외패키지/기타	부산출발 시즈오카 2박3일	50007257	모두투어	Y	이레투어클럽	대한민국	후지산클래식	0	후지산클래식	남녀공용
MAT260123036_PGE_IRE	[부산출발][다색골프/품격] 시즈오카 후지산 클래식 골프 3/4일<후지클래식/후지에다GC등/2인가능>	1271000			https://ire.modetour.co.kr/product-common/35646?type=group	https://m-ire.modetour.co.kr/product-common/35646?type=group	https://img.modetour.com/eagle/photoimg/10697/rfile/636056730397887982.jpg		여가/생활편의	해외여행	해외패키지/기타	부산출발 시즈오카 2박3일	50007257	모두투어	Y	이레투어클럽	대한민국	시즈오카골프|후지산|후지산골프|일본골프	0	시즈오카골프^후지산^후지산골프^일본골프	남녀공용
MAT240524017_PGE_IRE	[출발확정/임박] 청주출발 도쿄 4일 모음전	1279000			https://ire.modetour.co.kr/product-common/7038?type=group	https://m-ire.modetour.co.kr/product-common/7038?type=group	https://img.modetour.com/eagle/photoimg/10697/rfile/638712541427233873.jpg		여가/생활편의	해외여행	해외패키지/기타	청주출발 도쿄/나리타/도쿄 (하네다)/청주/요코하마/하코네/닛꼬 3박4일	50007257	모두투어	Y	이레투어클럽	대한민국	후지산|도쿄여행|패키지|동경여행|하코네|요코하마|출발확정|짐싸서바로떠나요	0	후지산^도쿄여행^패키지^동경여행^하코네^요코하마^출발확정^짐싸서바로떠나요	남녀공용
MAT241204039_PGE_IRE	[후지산 속 도쿄 패키지] 후지산/하코네/도쿄 패키지 3/4일 [랜드마크 후지산]	1279000			https://ire.modetour.co.kr/product-common/16635?type=group	https://m-ire.modetour.co.kr/product-common/16635?type=group	https://img.modetour.com/eagle/photoimg/10565/rfile/638685056848183156.jpg		여가/생활편의	해외여행	해외패키지/기타	서울출발 도쿄/하코네 3박4일	50007257	모두투어	Y	이레투어클럽	대한민국	하코네|후지산|후지산뷰포인트|후지산픽|하코네 공원|유람선|오시노핫카이|온천호텔|온천욕|온천	0	하코네^후지산^후지산뷰포인트^후지산픽^하코네^공원^유람선^오시노핫카이^온천호텔^온천욕^온천	남녀공용
MAT240611046_PGE_IRE	동경 패키지 3일 (온천호텔OR시내호텔 2박)	1289900			https://ire.modetour.co.kr/product-common/7675?type=group	https://m-ire.modetour.co.kr/product-common/7675?type=group	https://img.modetour.com/eagle/photoimg/18599/rfile/638473194300538027.jpg		여가/생활편의	해외여행	해외패키지/기타	제주출발 도쿄/하코네 2박3일	50007257	모두투어	Y	이레투어클럽	대한민국	신주쿠|오다이바|온천호텔|후지산	0	신주쿠^오다이바^온천호텔^후지산	남녀공용
